Id,IndicatorCode,SpatialDimension,SpatialDimensionValueCode,TimeDimension,TimeDim,DisaggregatingDimension1,DisaggregatingDimension1ValueCode,DisaggregatingDimension2,DisaggregatingDimension2ValueCode,DisaggregatingDimension3,DisaggregatingDimension3ValueCode,DataSourceDimension,DataSourceDimensionValueCode,Value,NumericValue,Low,High,Comments,Date,TimeDimensionValue,TimeDimensionBegin,TimeDimensionEnd
27605000,UHC_AVAILABILITY_SCORE,COUNTRY,MNE,YEAR,2019,,,,,,,,,77,77.08333,,,,2021-11-19T15:22:51Z,2015-2019,2015-01-01,2019-12-31
27605031,UHC_AVAILABILITY_SCORE,COUNTRY,MNG,YEAR,2019,,,,,,,,,89,88.88889,,,,2021-11-19T15:22:51Z,2015-2019,2015-01-01,2019-12-31
27605062,UHC_AVAILABILITY_SCORE,COUNTRY,MOZ,YEAR,2019,,,,,,,,,83,83.33333,,,,2021-11-19T15:22:52Z,2015-2019,2015-01-01,2019-12-31
27605093,UHC_AVAILABILITY_SCORE,COUNTRY,MRT,YEAR,2019,,,,,,,,,75,75,,,,2021-11-19T15:22:52Z,2015-2019,2015-01-01,2019-12-31
27605124,UHC_AVAILABILITY_SCORE,COUNTRY,MUS,YEAR,2019,,,,,,,,,59,59.02778,,,,2021-11-19T15:22:53Z,2015-2019,2015-01-01,2019-12-31
27605155,UHC_AVAILABILITY_SCORE,COUNTRY,MWI,YEAR,2019,,,,,,,,,78,77.77778,,,,2021-11-19T15:22:53Z,2015-2019,2015-01-01,2019-12-31
27605186,UHC_AVAILABILITY_SCORE,COUNTRY,MYS,YEAR,2019,,,,,,,,,77,77.08333,,,,2021-11-19T15:22:54Z,2015-2019,2015-01-01,2019-12-31
27605217,UHC_AVAILABILITY_SCORE,COUNTRY,NAM,YEAR,2019,,,,,,,,,42,42.36111,,,,2021-11-19T15:22:54Z,2015-2019,2015-01-01,2019-12-31
27605248,UHC_AVAILABILITY_SCORE,COUNTRY,NER,YEAR,2019,,,,,,,,,75,75,,,,2021-11-19T15:22:55Z,2015-2019,2015-01-01,2019-12-31
27605279,UHC_AVAILABILITY_SCORE,COUNTRY,NGA,YEAR,2019,,,,,,,,,83,83.33333,,,,2021-11-19T15:22:55Z,2015-2019,2015-01-01,2019-12-31
27605310,UHC_AVAILABILITY_SCORE,COUNTRY,NIC,YEAR,2019,,,,,,,,,51,51.38889,,,,2021-11-19T15:22:55Z,2015-2019,2015-01-01,2019-12-31
27605341,UHC_AVAILABILITY_SCORE,COUNTRY,NIU,YEAR,2019,,,,,,,,,31,31.25,,,,2021-11-19T15:22:56Z,2015-2019,2015-01-01,2019-12-31
27605372,UHC_AVAILABILITY_SCORE,COUNTRY,NLD,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:56Z,2015-2019,2015-01-01,2019-12-31
27605403,UHC_AVAILABILITY_SCORE,COUNTRY,NOR,YEAR,2019,,,,,,,,,65,64.58333,,,,2021-11-19T15:22:57Z,2015-2019,2015-01-01,2019-12-31
27605434,UHC_AVAILABILITY_SCORE,COUNTRY,NPL,YEAR,2019,,,,,,,,,92,91.66667,,,,2021-11-19T15:22:57Z,2015-2019,2015-01-01,2019-12-31
27605465,UHC_AVAILABILITY_SCORE,COUNTRY,NRU,YEAR,2019,,,,,,,,,42,42.36111,,,,2021-11-19T15:22:58Z,2015-2019,2015-01-01,2019-12-31
27605496,UHC_AVAILABILITY_SCORE,COUNTRY,NZL,YEAR,2019,,,,,,,,,71,70.83333,,,,2021-11-19T15:22:58Z,2015-2019,2015-01-01,2019-12-31
27605527,UHC_AVAILABILITY_SCORE,COUNTRY,OMN,YEAR,2019,,,,,,,,,71,70.83333,,,,2021-11-19T15:22:58Z,2015-2019,2015-01-01,2019-12-31
